magnitude,anomaly_score,context_relevance,urgency,mean_radius,mean_texture,mean_perimeter,mean_area,ground_truth
91.57725930270603,0.6828439969116635,0.8668272823752348,0.7322083355352003,17.99,10.38,122.8,1001.0,0
66.8277105023829,0.8049701012577409,0.8291257477050903,0.7100313956683293,20.57,17.77,132.9,1326.0,0
82.19796785448708,0.7633146858218697,0.8940498170657509,0.9863343084558965,19.69,21.25,130.0,1203.0,0
91.92008217966887,0.3718484521233965,0.8231350447296234,0.9838793479009247,11.42,20.38,77.58,386.1,0
74.49697734159714,0.7917161054372364,0.9466723029464187,0.8912496408802489,20.29,14.34,135.1,1297.0,0
71.72722511602933,0.4206042224631095,0.9290555510647126,0.9480182945188846,12.45,15.7,82.57,477.1,0
67.30097361218876,0.6951512787449893,0.8213839728759643,0.8514262970696624,18.25,19.98,119.6,1040.0,0
72.19787364120197,0.48024720365538004,0.9394182276521517,0.8760461335220691,13.71,20.83,90.2,577.9,0
78.98814669369087,0.44663885711052925,0.966555814204659,0.7216815127034054,13.0,21.82,87.5,519.8,0
80.40088579114375,0.42107757945669916,0.9381402078998332,0.8602083191154153,12.46,24.04,83.97,475.9,0
55.214191526170715,0.5895926691745423,0.8758321727959887,0.8020824946702092,16.02,23.24,102.7,797.8,0
63.82550096081313,0.5782321013283956,0.9241665265548386,0.9672986123932794,15.78,17.89,103.6,781.0,0
91.71605759980562,0.7387001221552184,0.899235185220223,0.9474169492230761,19.17,24.8,132.4,1123.0,0
61.02365370297383,0.5815456002835218,0.8804312763687936,0.7307183388379529,15.85,23.95,103.7,782.7,0
78.72221779939366,0.48119391764255887,0.8123011472917278,0.7154003113971033,13.73,22.61,93.6,578.3,0
78.08526632010532,0.5195358341233041,0.876030028391534,0.8011713252507526,14.54,27.54,96.73,658.8,0
57.359434269235415,0.5261628320335564,0.9435874047245139,0.9228464504754598,14.68,20.13,94.74,684.5,0
81.07716970248633,0.5947995961040262,0.810170793766748,0.7663369788667045,16.13,20.68,108.1,798.8,0
71.02456361157931,0.7689949697449429,0.8548523700317799,0.8642835952428428,19.81,22.15,130.0,1260.0,0
54.292066111915524,0.47220013476435935,0.8289030447813901,0.36697060970000017,13.54,14.36,87.46,566.3,1
59.53274619062563,0.45042571305924484,0.9887577778415916,0.7021014536488905,13.08,15.71,85.63,520.0,1
