Variable,Description
fips,county fips code - geography
county,county name - geography
e_hh,households - estimate
m_hh,households - estimate margin of error
e_hu,housing units - estimate
m_hu,housing units - estimate margin of error
st_abbr,state abbreviation - geography
st,state fips code - geography
state,state name - geography
e_totpop,total population - estimate
m_totpop,total population - estimate margin of error
rpl_themes,overall percentile ranking - percentile of sum
spl_themes,sum of series themes - sum
e_unemp,civilian age 16+ unemployed - estimate
m_unemp,civilian age 16+ unemployed - estimate margin of error
ep_unemp,civilian age 16+ unemployed - percentage estimate
epl_unemp,civilian age 16+ unemployed - percentile of percentage estimate
mp_unemp,civilian age 16+ unemployed - percentage margin of error
epl_hburd,"housing costburdened occupied housing units with annual income less than $75,000 (30%+ of income spent on housing costs) - percentile of percentage estimate"
e_hburd,"housing cost-burdened occupied housing units with annual income less than $75,000 (30%+ of income spent on housing costs) - estimate"
m_hburd,"housing cost-burdened occupied housing units with annual income less than $75,000 (30%+ of income spent on housing costs) - estimate margin of error"
ep_hburd,"housing cost-burdened occupied housing units with annual income less than $75,000 (30%+ of income spent on housing costs) - percentage estimate"
mp_hburd,"housing cost-burdened occupied housing units with annual income less than $75,000 (30%+ of income spent on housing costs) - percentage margin of error"
rpl_theme1,percentile ranking; theme 1 - percentile of sum
e_nohsdp,persons age 25+ with no high school diploma - estimate
m_nohsdp,persons age 25+ with no high school diploma - estimate margin of error
ep_nohsdp,persons age 25+ with no high school diploma - percentage estimate
epl_nohsdp,persons age 25+ with no high school diploma - percentile of percentage estimate
mp_nohsdp,persons age 25+ with no high school diploma - percentage margin of error
e_pov150,persons below 150% of federal poverty line - estimate
m_pov150,persons below 150% of federal poverty line - estimate margin of error
ep_pov150,persons below 150% of federal poverty line - percentage estimate
epl_pov150,persons below 150% of federal poverty line - percentile of percentage estimate
mp_pov150,persons below 150% of federal poverty line - percentage margin of error
e_uninsur,persons without health insurance - estimate
m_uninsur,persons without health insurance - estimate margin of error
ep_uninsur,persons without health insurance - percentage estimate
epl_uninsur,persons without health insurance - percentile of rate
mp_uninsur,persons without health insurance - percentage margin of error
spl_theme1,sum of series; theme 1 - sum
e_chin,"chinese (mandarin, cantonese) speakers who speak english less than ""very well"" - estimate"
m_chin,"chinese (mandarin, cantonese) speakers who speak english less than ""very well"" - estimate margin of error"
ep_chin,"chinese (mandarin, cantonese) speakers who speak english less than ""very well"" - percentage estimate"
epl_chin,"chinese (mandarin, cantonese) speakers who speak english less than ""very well"" - percentile of percentage estimate"
mp_chin,"chinese (mandarin, cantonese) speakers who speak english less than ""very well"" - percentage margin of error"
e_disabl,civilian noninstitutionalized population with a disability - estimate
m_disabl,civilian noninstitutionalized population with a disability - estimate margin of error
ep_disabl,civilian noninstitutionalized population with a disability - percentage estimate
epl_disabl,civilian noninstitutionalized population with a disability - percentile of percentage estimate
mp_disabl,civilian noninstitutionalized population with a disability - percentage margin of error
e_kor,"korean speakers who speak english less than ""very well"" - estimate"
m_kor,"korean speakers who speak english less than ""very well"" - estimate margin of error"
ep_kor,"korean speakers who speak english less than ""very well"" - percentage estimate"
epl_kor,"korean speakers who speak english less than ""very well"" - percentile of percentage estimate"
mp_kor,"korean speakers who speak english less than ""very well"" - percentage margin of error"
e_otherlang,"other language speakers who speak english less than ""very well"" - estimate"
m_otherlang,"other language speakers who speak english less than ""very well"" - estimate margin of error"
ep_otherlang,"other language speakers who speak english less than ""very well"" - percentage estimate"
epl_otherlang,"other language speakers who speak english less than ""very well"" - percentile of percentage estimate"
mp_otherlang,"other language speakers who speak english less than ""very well"" - percentage margin of error"
rpl_theme2,percentile ranking; theme 2 - percentile of sum
e_age17,persons age 17 and younger - estimate
m_age17,persons age 17 and younger - estimate margin of error
ep_age17,persons age 17 and younger - percentage estimate
epl_age17,persons age 17 and younger - percentile of percentage estimate
mp_age17,persons age 17 and younger - percentage margin of error
e_age65,persons age 65 and older - estimate
m_age65,persons age 65 and older - estimate margin of error
ep_age65,persons age 65 and older - percentage estimate
epl_age65,persons age 65 and older - percentile of percentage estimate
mp_age65,persons age 65 and older - percentage margin of error
e_rus,"russian, polish, or other slavic language speakers who speak english less than ""very well"" - estimate"
