Variable,Description
referring_npi,npi for the referring provider on the dmepos claim.
provider_last_name,"when the referring provider is registered in nppes as an individual (entity type code=’i’), this is the referring provider’s last name. when the referring provider is registered as an organization (entity type code = ‘o’), this is the organization name."
provider_first_name,"when the referring provider is registered in nppes as an individual (entity type code=’i’), this is the referring provider’s first name. when the referring provider is registered as an organization (entity type code = ‘o’), this will be blank."
provider_middle_initial,"when the referring provider is registered in nppes as an individual (entity type code=’i’), this is the referring provider’s middle initial. when the referring provider is registered as an organization (entity type code = ‘o’), this will be blank."
provider_credentials,"when the referring provider is registered in nppes as an individual (entity type code=’i’), these are the referring provider’s credentials. when the referring provider is registered as an organization (entity type code = ‘o’), this will be blank."
provider_gender,"when the referring provider is registered in nppes as an individual (entity type code=’i’), this is the referring provider’s gender. when the referring provider is registered as an organization (entity type code = ‘o’), this will be blank."
provider_entity_code,type of entity reported in nppes. an entity code of ‘i’ identifies referring providers registered as individuals and an entity type code of ‘o’ identifies referring providers registered as organizations.
provider_street_1,"the first line of the referring provider’s street address, as reported in nppes."
provider_street_2,"the second line of the referring provider’s street address, as reported in nppes."
provider_city,"the city where the referring provider is located, as reported in nppes"
provider_state,"the state where the referring provider is located, as reported in nppes. the fifty u.s. states and the district of columbia are reported by the state postal abbreviation. the following values are used for other areas: 'xx' = 'unknown' 'aa' = 'armed forces central/south america' 'ae' = 'armed forces europe' 'ap' = 'armed forces pacific' 'as' = 'american samoa' 'gu' = 'guam' 'mp' = 'north mariana islands' 'pr' = 'puerto rico' 'vi' = 'virgin islands' 'zz' = 'foreign country'"
provider_zip,"the referring provider’s zip code, as reported in nppes."
provider_country,"the country where the referring provider is located, as reported in nppes. the country code will be ‘us’ for any state or u.s. possession. for foreign countries (i.e., state values of ‘zz’), the provider country values include the following: ae=united arab emirates it=italy ag=antigua jp=japan ar=argentina kr=korea au=australia kw=kuwait bo=bolivia ky=cayman islands br=brazil lb=lebanon ca=canada mx=mexico ch=switzerland nl=netherlands cn=china no=norway co=colombia nz=new zealand de= germany pa=panama es= spain pk=pakistan fr=france rw=rwanda gb=great britain sa=saudi arabia hu= hungary sy=syria il= israel th=thailand in=india tr=turkey is= iceland ve=venezuela"
provider_type,"derived from the medicare provider/supplier specialty code reported on all of the npi's part b non-institutional claims (dmepos and non-dmepos). for referring providers that have more than one medicare specialty code reported on their claims, the medicare specialty code associated with the largest number of services was used."
provider_type_flag,"a flag variable that indicates the source of the referring provider type: ""s"" = medicare specialty code description ""t"" = taxonomy code classification description"
number_of_suppliers,number of suppliers rendering dmepos products/services ordered by the referring provider.
number_of_supplier_hcpcs,total number of unique dmepos product/service hcpcs codes billed by suppliers and ordered by the referring provider.
number_of_supplier_beneficiaries,number of beneficiaries associated with the supplier dmepos products/services ordered by the referring provider. beneficiary counts fewer than 11 have been suppressed to protect the privacy of medicare beneficiaries.
number_of_supplier_claims,"number of dmepos claims submitted by the supplier, reflecting products/services ordered by the referring provider. aggregated records based on number_of_supplier_claims fewer than 11 are not included in the data file."
number_of_supplier_services,number of dmepos products/services rendered by the supplier; note that the metrics used to count the number provided can vary from service to service.
supplier_submitted_charges,average of the charges that suppliers submit for dmepos products/services. total submitted charges can be calculated by multiplying the avg_supplier_submitted_charge by the number_of_supplier_services.
supplier_medicare_allowed_amount,"average medicare allowed amounts for the dmepos product/service rendered by suppliers. medicare allowed amounts includes the amount medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. total medicare allowed amounts can be calculated by multiplying the avg_supplier_medicare_allow_amt by the number_of_supplier_services."
supplier_medicare_payment_amount,average amount that medicare paid suppliers after deductible and coinsurance amounts have been deducted for the line item dmepos product/service. total medicare payment amounts can be calculated by multiplying the avg_supplier_medicare_pmt_amt by the number_of_supplier_services.
supplier_medicare_standard_payment_amount,average amount that medicare paid after beneficiary deductible and coinsurance amounts have been deducted for the line item dmepos product/service and after standardization of the medicare payment has been applied. standardization removes geographic differences in payment rates for individual product/services and makes medicare payments across geographic areas comparable.
durable_medical_equipment_suppression_indicator,"a flag indicating the reason the utilization, charge and payment subtotal information for durable medical equipment is suppressed. “*” = primary suppressed due to number of durable medical equipment claims between 1 and 10. “#” = counter suppressed because the claim count from at least one of the corresponding claim count categories (number of prosthetic and orthotic claims or number of drug and nutritional products claims) is between 1 and 10. counter suppression prevents the disclosure of a primary suppressed value when all categories sum to the total value."
dme_suppliers,number of suppliers rendering durable medical equipment products/services. a blank indicates the value is suppressed.
dme_hcpcs,total number of unique durable medical equipment hcpcs codes billed by suppliers and ordered by the referring provider. a blank indicates the value is suppressed.
dme_beneficiaries,total number of unique beneficiaries associated with durable medical equipment claims submitted by suppliers and ordered by the referring provider. beneficiary counts fewer than 11 have been suppressed to protect the privacy of medicare beneficiaries. a blank indicates the value is suppressed.
dme_claims,"total number of durable medical equipment claims submitted by suppliers, reflecting services ordered by the referring provider. a blank indicates the value is suppressed."
dme_services,total durable medical equipment products/services rendered by suppliers and ordered by the referring provider. a blank indicates the value is suppressed.
dme_submitted_charges,the total charges that suppliers submitted for all durable medical equipment products/services ordered by the referring provider. a blank indicates the value is suppressed.
dme_medicare_allowed_amount,"the medicare allowed amount for all durable medical equipment products/services ordered by the referring provider. this figure is the sum of the amount medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. a blank indicates the value is suppressed."
dme_medicare_payment_amount,amount that medicare paid after deductible and coinsurance amounts have been deducted for all supplier's durable medical equipment line item products/services ordered by the referring provider. a blank indicates the value is suppressed.
dme_medicare_standard_payment_amount,amount that medicare paid after beneficiary deductible and coinsurance amounts have been deducted for all supplier’s durable medical equipment line item products/services and after standardization of the medicare payment has been applied. standardization removes geographic differences in payment rates for individual product/services and makes medicare payments across geographic areas comparable. a blank indicates the value is suppressed.
