Variable,Description
geo_id,geography
dp02_0001e,estimate!!households by type!!total households
dp02_0002e,estimate!!households by type!!family households (families)
dp02_0003e,estimate!!households by type!!family households (families)!!with own children under 18 years
dp02_0004e,estimate!!households by type!!family households (families)!!married-couple family
dp02_0005e,estimate!!households by type!!family households (families)!!married-couple family!!with own children under 18 years
dp02_0006e,"estimate!!households by type!!family households (families)!!male householder, no wife present, family"
dp02_0007e,"estimate!!households by type!!family households (families)!!male householder, no wife present, family!!with own children under 18 years"
dp02_0008e,"estimate!!households by type!!family households (families)!!female householder, no husband present, family"
dp02_0009e,"estimate!!households by type!!family households (families)!!female householder, no husband present, family!!with own children under 18 years"
dp02_0010e,estimate!!households by type!!nonfamily households
dp02_0011e,estimate!!households by type!!nonfamily households!!householder living alone
dp02_0012e,estimate!!households by type!!nonfamily households!!householder living alone!!65 years and over
dp02_0013e,estimate!!households by type!!households with one or more people under 18 years
dp02_0014e,estimate!!households by type!!households with one or more people 65 years and over
dp02_0015e,estimate!!households by type!!average household size
dp02_0016e,estimate!!households by type!!average family size
dp02_0017e,estimate!!relationship!!population in households
dp02_0018e,estimate!!relationship!!householder
dp02_0019e,estimate!!relationship!!spouse
dp02_0020e,estimate!!relationship!!child
dp02_0021e,estimate!!relationship!!other relatives
dp02_0022e,estimate!!relationship!!nonrelatives
dp02_0023e,estimate!!relationship!!nonrelatives!!unmarried partner
dp02_0024e,estimate!!marital status!!males 15 years and over
dp02_0025e,estimate!!marital status!!never married
dp02_0026e,"estimate!!marital status!!now married, except separated"
dp02_0027e,estimate!!marital status!!separated
dp02_0028e,estimate!!marital status!!widowed
dp02_0029e,estimate!!marital status!!divorced
dp02_0030e,estimate!!marital status!!females 15 years and over
dp02_0031e,estimate!!marital status!!never married
dp02_0032e,"estimate!!marital status!!now married, except separated"
dp02_0033e,estimate!!marital status!!separated
dp02_0034e,estimate!!marital status!!widowed
dp02_0035e,estimate!!marital status!!divorced
dp02_0036e,estimate!!fertility!!number of women 15 to 50 years old who had a birth in the past 12 months
dp02_0037e,"estimate!!fertility!!unmarried women (widowed, divorced, and never married)"
dp02_0038e,"estimate!!fertility!!unmarried women (widowed, divorced, and never married)!!per 1,000 unmarried women"
dp02_0039e,"estimate!!fertility!!per 1,000 women 15 to 50 years old"
dp02_0040e,"estimate!!fertility!!per 1,000 women 15 to 50 years old!!per 1,000 women 15 to 19 years old"
dp02_0041e,"estimate!!fertility!!per 1,000 women 15 to 50 years old!!per 1,000 women 20 to 34 years old"
dp02_0042e,"estimate!!fertility!!per 1,000 women 15 to 50 years old!!per 1,000 women 35 to 50 years old"
dp02_0043e,estimate!!grandparents!!number of grandparents living with own grandchildren under 18 years
dp02_0044e,estimate!!grandparents!!responsible for grandchildren
dp02_0045e,estimate!!grandparents!!responsible for grandchildren!!years responsible for grandchildren!!less than 1 year
dp02_0046e,estimate!!grandparents!!responsible for grandchildren!!years responsible for grandchildren!!1 or 2 years
dp02_0047e,estimate!!grandparents!!responsible for grandchildren!!years responsible for grandchildren!!3 or 4 years
dp02_0048e,estimate!!grandparents!!responsible for grandchildren!!years responsible for grandchildren!!5 or more years
