dataset_name,preset,target_activation_rate,activation_rate,activation_rate_error,ema_activation_rate,threshold,avg_processing_time,total_energy_spent,baseline_energy_cost,actual_energy_cost,absolute_energy_savings,estimated_energy_savings_pct,energy_efficiency,total_inputs,activations,tp,fp,fn,tn,precision,recall,specificity,f1,accuracy,balanced_accuracy,false_positive_rate,false_negative_rate,prevalence,description
breast_cancer,aggressive,0.25,0.11423550087873462,0.13576449912126537,0.15167238180635403,0.88,0.0026388848152732363,875.0302393876507,6031.4,941.0,5090.4,84.39831548230924,0.8439831548230925,569,65,17,48,340,164,0.26153846153846155,0.047619047619047616,0.7735849056603774,0.08056872037914692,0.3181019332161687,0.41060197663971254,0.22641509433962265,0.9523809523809523,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,auto_tuned,0.15,0.11247803163444639,0.037521968365553604,0.3098673511416485,0.88,0.002669525402317065,836.5822418233435,6031.4,930.9,5100.5,84.56577245747256,0.8456577245747257,569,64,12,52,345,160,0.1875,0.03361344537815126,0.7547169811320755,0.057007125890736345,0.3022847100175747,0.3941652132551134,0.24528301886792453,0.9663865546218487,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,conservative,0.25,0.029876977152899824,0.22012302284710017,0.0007778571957936203,0.92,0.00277003155328053,474.56214562307616,6031.4,456.2,5575.2,92.43625029014822,0.9243625029014823,569,17,2,15,355,197,0.11764705882352941,0.0056022408963585435,0.9292452830188679,0.0106951871657754,0.34973637961335674,0.4674237619576132,0.07075471698113207,0.9943977591036415,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,custom_breast_probe,0.18,0.18980667838312829,0.009806678383128292,0.09615040374500702,0.87,0.0026103090409408747,940.7493150483747,6031.4,1375.3,4656.099999999999,77.19766555028683,0.7719766555028683,569,108,42,66,315,146,0.3888888888888889,0.11764705882352941,0.6886792452830188,0.18064516129032257,0.3304042179261863,0.40316315205327413,0.3113207547169811,0.8823529411764706,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,custom_health,0.15,0.16695957820738136,0.016959578207381365,0.4279941497105417,0.85,0.0026264073112889676,920.1298286335925,6031.4,1244.0,4787.4,79.37460622740988,0.7937460622740988,569,95,29,66,328,146,0.30526315789473685,0.08123249299719888,0.6886792452830188,0.12831858407079647,0.30755711775043937,0.3849558691401089,0.3113207547169811,0.9187675070028011,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,custom_health_hd82,0.15,0.13005272407732865,0.019947275922671343,0.18013834506122192,0.88,0.0026350769128237117,862.3832856053386,6031.4,1031.9,4999.5,82.89120270583943,0.8289120270583944,569,74,20,54,337,158,0.2702702702702703,0.056022408963585436,0.7452830188679245,0.09280742459396751,0.31282952548330406,0.40065271391575497,0.25471698113207547,0.9439775910364145,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,ecg_mitbih_best,0.13,0.070298769771529,0.059701230228471,0.06450016227440773,0.9,0.0026881113794045403,690.7129158744376,6031.4,688.5,5342.9,88.58473986139205,0.8858473986139205,569,40,8,32,349,180,0.2,0.022408963585434174,0.8490566037735849,0.04030226700251889,0.3304042179261863,0.43573278367950957,0.1509433962264151,0.9775910364145658,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,ecg_v1,0.12,0.0632688927943761,0.056731107205623896,0.005360895202179404,0.95,0.0026672771363549434,643.3235665348798,6031.4,648.0999999999999,5383.299999999999,89.2545677620453,0.892545677620453,569,36,7,29,350,183,0.19444444444444445,0.0196078431372549,0.8632075471698113,0.035623409669211195,0.3339191564147627,0.4414076951535331,0.13679245283018868,0.9803921568627451,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,energy_saver,0.25,0.029876977152899824,0.22012302284710017,0.0007778571957936203,0.92,0.00277003155328053,474.56214562307616,6031.4,456.2,5575.2,92.43625029014822,0.9243625029014823,569,17,2,15,355,197,0.11764705882352941,0.0056022408963585435,0.9292452830188679,0.0106951871657754,0.34973637961335674,0.4674237619576132,0.07075471698113207,0.9943977591036415,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
breast_cancer,tuned_v2,0.25,0.0632688927943761,0.18673110720562391,0.06673242559833942,0.9,0.0027300669069032293,668.6321340600725,6031.4,648.0999999999999,5383.299999999999,89.2545677620453,0.892545677620453,569,36,4,32,353,180,0.1111111111111111,0.011204481792717087,0.8490566037735849,0.02035623409669211,0.3233743409490334,0.430130542783151,0.1509433962264151,0.988795518207283,0.6274165202108963,Breast Cancer Wisconsin (enriched anomaly features + probe hint)
financial,aggressive,0.25,0.0545,0.1955,0.18889645018440798,0.88,0.0024420791365449487,2062.2171122381483,21200.0,2100.8999999999996,19099.1,90.09009433962264,0.9009009433962264,2000,109,24,85,122,1769,0.22018348623853212,0.1643835616438356,0.9541531823085221,0.18823529411764703,0.8965,0.5592683719761788,0.04584681769147789,0.8356164383561644,0.073,Financial time series (volatility spikes marked as 1)
financial,auto_tuned,0.15,0.0315,0.1185,0.25008532927580707,0.88,0.0024284104483768506,1618.2594329909655,21200.0,1636.3,19563.7,92.2816037735849,0.9228160377358491,2000,63,14,49,132,1805,0.2222222222222222,0.0958904109589041,0.9735706580366774,0.1339712918660287,0.9095,0.5347305344977907,0.026429341963322545,0.9041095890410958,0.073,Financial time series (volatility spikes marked as 1)
financial,conservative,0.25,0.0105,0.2395,0.10000265621044142,0.92,0.002358496744382341,1200.2137265281167,21200.0,1212.1,19987.9,94.28254716981132,0.9428254716981133,2000,21,1,20,145,1834,0.047619047619047616,0.00684931506849315,0.9892125134843581,0.011976047904191617,0.9175,0.49803091427642565,0.010787486515641856,0.9931506849315068,0.073,Financial time series (volatility spikes marked as 1)
financial,custom_breast_probe,0.18,0.115,0.06499999999999999,0.2382517824536789,0.87,0.002460426829541607,2865.422647070011,21200.0,3323.0,17877.0,84.3254716981132,0.8432547169811321,2000,230,39,191,107,1663,0.16956521739130434,0.2671232876712329,0.8969795037756203,0.2074468085106383,0.851,0.5820513957234266,0.10302049622437973,0.7328767123287672,0.073,Financial time series (volatility spikes marked as 1)
financial,custom_health,0.15,0.1,0.04999999999999999,0.2503224509962662,0.85,0.0024828936450771327,2698.2238392615304,21200.0,3020.0,18180.0,85.75471698113208,0.8575471698113207,2000,200,36,164,110,1690,0.18,0.2465753424657534,0.9115426105717368,0.20809248554913293,0.863,0.579058976518745,0.08845738942826321,0.7534246575342466,0.073,Financial time series (volatility spikes marked as 1)
financial,custom_health_hd82,0.15,0.0545,0.0955,0.36045295254196,0.88,0.00249214039173477,2076.530303043288,21200.0,2100.8999999999996,19099.1,90.09009433962264,0.9009009433962264,2000,109,28,81,118,1773,0.25688073394495414,0.1917808219178082,0.9563106796116505,0.2196078431372549,0.9005,0.5740457507647294,0.043689320388349516,0.8082191780821918,0.073,Financial time series (volatility spikes marked as 1)
financial,ecg_mitbih_best,0.13,0.0345,0.0955,0.11295607509937441,0.9,0.0024588636855379375,1685.5463772084713,21200.0,1696.9,19503.1,91.99575471698114,0.9199575471698114,2000,69,16,53,130,1801,0.2318840579710145,0.1095890410958904,0.9714131607335491,0.14883720930232555,0.9085,0.5405011009147198,0.028586839266450916,0.8904109589041096,0.073,Financial time series (volatility spikes marked as 1)
financial,ecg_v1,0.12,0.0305,0.0895,0.10904140393574363,0.95,0.0024698917167110535,1608.0798371780347,21200.0,1616.1,19583.9,92.37688679245282,0.9237688679245283,2000,61,16,45,130,1809,0.26229508196721313,0.1095890410958904,0.9757281553398058,0.15458937198067632,0.9125,0.5426585982178481,0.024271844660194174,0.8904109589041096,0.073,Financial time series (volatility spikes marked as 1)
financial,energy_saver,0.25,0.0105,0.2395,0.10000265621044142,0.92,0.002358496744382341,1200.2137265281167,21200.0,1212.1,19987.9,94.28254716981132,0.9428254716981133,2000,21,1,20,145,1834,0.047619047619047616,0.00684931506849315,0.9892125134843581,0.011976047904191617,0.9175,0.49803091427642565,0.010787486515641856,0.9931506849315068,0.073,Financial time series (volatility spikes marked as 1)
